city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
100,0.8870000243186951,Male,No,Not,HighSchool,None,3,100-500,Private,never,12.0
77,0.8299999833106995,Male,No,Not,PrimarySchool,None,8,50-99,Private,never,10.0
21,0.6240000128746033,Male,Yes,PartTime,Bachelors,STEM,11,10-49,Private,>4,109.0
75,0.9390000104904175,Male,No,PartTime,Bachelors,STEM,11,10000+,Public,1,26.0
21,0.6240000128746033,Male,Yes,FullTime,Masters,STEM,5,100-500,Private,1,31.0
28,0.9390000104904175,Male,Yes,Not,Phd,STEM,>20,500-999,Private,>4,38.0
114,0.9259999990463257,Male,No,PartTime,HighSchool,None,4,10000+,Private,never,59.0
50,0.8960000276565552,Male,No,Not,HighSchool,None,2,50-99,Private,1,174.0
103,0.9200000166893005,Male,No,Not,PrimarySchool,None,4,10000+,Private,never,6.0
36,0.8930000066757202,Male,Yes,PartTime,Bachelors,Humanities,17,50-99,Private,>4,26.0
114,0.9259999990463257,Other,Yes,Not,Masters,STEM,>20,500-999,Private,never,154.0
50,0.8960000276565552,Male,Yes,Not,Masters,STEM,10,50-99,Private,1,122.0
160,0.9200000166893005,Male,Yes,FullTime,Bachelors,STEM,7,1000-4999,Private,1,87.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,10-49,Private,1,34.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,10,10000+,Private,2,101.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,8,10000+,Private,2,23.0
103,0.9200000166893005,Male,No,Not,Masters,Humanities,14,1000-4999,Public,1,45.0
16,0.9100000262260437,Male,Yes,FullTime,Bachelors,STEM,15,1000-4999,Private,1,37.0
136,0.8970000147819519,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,>4,45.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,10000+,Private,>4,36.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,6,100-500,Public,3,37.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,5,50-99,Private,1,47.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,Other,10,<10,Private,1,39.0
97,0.925000011920929,Male,Yes,Not,Bachelors,STEM,14,10000+,Private,1,17.0
16,0.9100000262260437,Male,No,PartTime,HighSchool,None,6,1000-4999,Private,1,250.0
157,0.7689999938011169,Male,Yes,Not,Bachelors,Humanities,8,50-99,Private,1,56.0
71,0.8840000033378601,Male,Yes,Not,Masters,STEM,2,<10,Private,2,10.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,16,100-500,Private,>4,99.0
134,0.6980000138282776,Male,No,Not,Masters,STEM,12,500-999,NGO,1,157.0
103,0.9200000166893005,Female,No,Not,Phd,STEM,8,50-99,Public,1,3.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,None,16,100-500,Private,3,53.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,5,50-99,Private,>4,29.0
104,0.9240000247955322,Male,Yes,Not,Bachelors,STEM,>20,10-49,Private,1,142.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,19,100-500,Private,2,55.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,12,100-500,Private,1,202.0
173,0.878000020980835,Male,No,Not,PrimarySchool,None,6,<10,Private,3,12.0
136,0.8970000147819519,Male,Yes,Not,Bachelors,STEM,3,50-99,Private,1,22.0
102,0.8040000200271606,Male,Yes,Not,Masters,STEM,>20,100-500,Private,>4,54.0
116,0.7429999709129333,Male,No,FullTime,Bachelors,STEM,4,50-99,Private,never,128.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,5,10-49,FundedStartup,never,56.0
114,0.9259999990463257,Male,No,FullTime,Bachelors,STEM,1,10-49,FundedStartup,1,139.0
114,0.9259999990463257,Male,Yes,PartTime,Bachelors,STEM,6,100-500,FundedStartup,1,118.0
99,0.9150000214576721,Male,No,Not,Bachelors,STEM,2,100-500,Public,1,31.0
75,0.9390000104904175,Male,No,FullTime,Bachelors,STEM,<1,<10,Private,1,94.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,12,500-999,Private,1,40.0
102,0.8040000200271606,Male,No,Not,Masters,STEM,18,100-500,Private,1,149.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,10-49,Private,2,14.0
101,0.5580000281333923,Male,Yes,Not,Bachelors,STEM,4,<10,Private,1,80.0
21,0.6240000128746033,Female,No,FullTime,HighSchool,None,3,50-99,Private,never,55.0
77,0.8299999833106995,Male,Yes,Not,Bachelors,STEM,7,50-99,Private,1,43.0
23,0.8989999890327454,Male,Yes,FullTime,HighSchool,None,8,10-49,Private,4,63.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,4,500-999,Private,1,108.0
104,0.9240000247955322,Male,Yes,Not,HighSchool,None,14,<10,Private,1,38.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,5,1000-4999,Private,1,110.0
45,0.8899999856948853,Male,Yes,Not,Bachelors,Business,>20,10-49,Private,1,86.0
102,0.8040000200271606,Male,Yes,Not,Bachelors,STEM,8,10000+,Private,1,44.0
136,0.8970000147819519,Male,Yes,Not,Bachelors,STEM,>20,10-49,Private,1,21.0
16,0.9100000262260437,Male,Yes,PartTime,Bachelors,Humanities,6,10-49,Private,4,23.0
114,0.9259999990463257,Male,No,FullTime,Bachelors,STEM,8,50-99,Private,1,86.0
103,0.9200000166893005,Male,Yes,PartTime,Masters,STEM,11,500-999,Public,>4,102.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,6,10000+,NGO,1,31.0
73,0.7540000081062317,Male,Yes,Not,HighSchool,None,7,100-500,Private,2,48.0
102,0.8040000200271606,Male,No,PartTime,Masters,STEM,7,100-500,Private,>4,139.0
61,0.9129999876022339,Male,No,FullTime,Bachelors,STEM,3,10000+,Private,1,15.0
103,0.9200000166893005,Male,Yes,PartTime,Bachelors,STEM,9,1000-4999,NGO,1,136.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,10-49,Private,4,286.0
100,0.8870000243186951,Male,Yes,Not,Bachelors,Other,6,50-99,Private,1,106.0
28,0.9390000104904175,Male,No,Not,Phd,STEM,>20,<10,Private,>4,98.0
16,0.9100000262260437,Male,No,Not,Masters,STEM,>20,10000+,Private,3,156.0
90,0.6980000138282776,Male,Yes,Not,Bachelors,STEM,11,50-99,Private,1,47.0
21,0.6240000128746033,Male,Yes,FullTime,Bachelors,STEM,13,50-99,Private,>4,2.0
100,0.8870000243186951,Male,No,Not,Bachelors,Humanities,15,100-500,Public,>4,86.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,>20,50-99,Private,>4,68.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,18,10-49,Private,2,110.0
50,0.8960000276565552,Male,Yes,Not,Bachelors,STEM,14,10-49,Private,4,28.0
114,0.9259999990463257,Male,Yes,FullTime,Masters,STEM,4,10000+,Private,2,24.0
145,0.5550000071525574,Male,Yes,Not,Masters,STEM,19,10000+,Private,2,57.0
138,0.8360000252723694,Male,Yes,Not,Masters,STEM,11,50-99,Private,never,144.0
103,0.9200000166893005,Male,No,Not,PrimarySchool,None,5,1000-4999,Private,never,25.0
165,0.902999997138977,Male,No,Not,HighSchool,None,7,10-49,Private,1,41.0
100,0.8870000243186951,Male,No,FullTime,Masters,Humanities,6,100-500,NGO,3,88.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,<1,50-99,Private,1,110.0
64,0.6660000085830688,Male,Yes,Not,Bachelors,STEM,6,50-99,Private,1,42.0
159,0.8429999947547913,Male,No,FullTime,Bachelors,STEM,4,1000-4999,Private,never,27.0
103,0.9200000166893005,Male,No,Not,Bachelors,STEM,3,500-999,Private,1,17.0
11,0.550000011920929,Female,Yes,Not,Bachelors,STEM,9,10-49,FundedStartup,1,23.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,STEM,11,1000-4999,Other,2,26.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,10000+,Private,2,134.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,STEM,15,50-99,Private,>4,68.0
16,0.9100000262260437,Male,Yes,Not,Masters,STEM,>20,500-999,Private,1,34.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,Business,12,10-49,Private,1,113.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,19,10-49,Private,1,16.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Business,6,<10,Private,1,24.0
114,0.9259999990463257,Female,Yes,PartTime,HighSchool,None,1,100-500,Private,1,35.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,14,50-99,FundedStartup,1,54.0
136,0.8970000147819519,Male,Yes,Not,Masters,STEM,3,10-49,Private,2,28.0
176,0.7639999985694885,Male,Yes,Not,HighSchool,None,4,10-49,Private,1,114.0
114,0.9259999990463257,Male,No,FullTime,Bachelors,STEM,7,10-49,Public,4,46.0
21,0.6240000128746033,Male,No,FullTime,Bachelors,STEM,1,50-99,Private,never,63.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,12,1000-4999,Private,2,17.0
158,0.765999972820282,Male,Yes,FullTime,HighSchool,None,6,50-99,Private,1,131.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,9,100-500,NGO,1,20.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,4,500-999,Private,2,84.0
102,0.8040000200271606,Male,Yes,Not,Masters,STEM,15,50-99,Private,>4,21.0
114,0.9259999990463257,Male,Yes,FullTime,Bachelors,STEM,8,50-99,Private,1,41.0
160,0.9200000166893005,Male,Yes,Not,Masters,STEM,8,10-49,Private,1,10.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,16,100-500,Private,never,9.0
36,0.8930000066757202,Male,Yes,Not,Masters,STEM,10,50-99,Private,2,58.0
149,0.6890000104904175,Male,Yes,FullTime,Bachelors,STEM,16,<10,UnfundedStartup,4,51.0
21,0.6240000128746033,Male,Yes,FullTime,Bachelors,STEM,3,500-999,FundedStartup,1,113.0
136,0.8970000147819519,Female,Yes,Not,Masters,STEM,12,500-999,Private,>4,35.0
11,0.550000011920929,Male,Yes,PartTime,Masters,STEM,9,50-99,Private,3,10.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,15,1000-4999,Private,>4,56.0
103,0.9200000166893005,Male,No,Not,Bachelors,Humanities,>20,50-99,NGO,1,67.0
11,0.550000011920929,Male,Yes,Not,Bachelors,STEM,8,10-49,Private,1,11.0
160,0.9200000166893005,Male,No,Not,Bachelors,Humanities,17,100-500,Private,4,34.0
160,0.9200000166893005,Male,Yes,FullTime,Bachelors,STEM,18,50-99,Public,3,68.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,8,1000-4999,Private,2,102.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,10000+,Private,>4,70.0
136,0.8970000147819519,Male,No,Not,HighSchool,None,4,100-500,Private,never,42.0
21,0.6240000128746033,Male,No,Not,Masters,STEM,2,50-99,Private,never,58.0
114,0.9259999990463257,Male,Yes,Not,Masters,STEM,18,10-49,UnfundedStartup,1,178.0
103,0.9200000166893005,Male,No,Not,PrimarySchool,None,5,1000-4999,Private,never,94.0
100,0.8870000243186951,Male,Yes,Not,Bachelors,STEM,>20,10000+,Private,4,12.0
61,0.9129999876022339,Female,Yes,Not,Masters,STEM,5,<10,UnfundedStartup,1,78.0
138,0.8360000252723694,Male,Yes,PartTime,HighSchool,None,9,50-99,Private,2,8.0
67,0.8550000190734863,Female,No,FullTime,HighSchool,None,3,1000-4999,Private,never,56.0
136,0.8970000147819519,Male,Yes,Not,Bachelors,STEM,14,10000+,Private,2,128.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,>20,10000+,Public,>4,20.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,13,10000+,Private,2,45.0
50,0.8960000276565552,Male,No,Not,Bachelors,STEM,>20,50-99,Private,never,72.0
16,0.9100000262260437,Female,Yes,Not,HighSchool,None,2,10-49,Private,1,25.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Arts,10,50-99,NGO,2,188.0
114,0.9259999990463257,Male,Yes,FullTime,Bachelors,STEM,6,10-49,FundedStartup,1,54.0
118,0.722000002861023,Male,No,PartTime,HighSchool,None,1,100-500,Private,never,56.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,50-99,NGO,>4,70.0
57,0.8659999966621399,Male,Yes,Not,Masters,STEM,10,50-99,UnfundedStartup,1,141.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,15,50-99,FundedStartup,2,17.0
71,0.8840000033378601,Male,Yes,Not,PrimarySchool,None,4,50-99,UnfundedStartup,1,46.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,2,1000-4999,Private,1,135.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,Business,4,100-500,FundedStartup,1,34.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,5,100-500,Private,2,26.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,6,10000+,Private,>4,46.0
149,0.6890000104904175,Male,Yes,Not,Bachelors,STEM,10,<10,Private,never,34.0
93,0.8650000095367432,Male,Yes,FullTime,Bachelors,STEM,11,100-500,Private,2,20.0
136,0.8970000147819519,Male,No,FullTime,Bachelors,STEM,6,10000+,Private,2,30.0
104,0.9240000247955322,Male,No,Not,Masters,STEM,13,10000+,Private,2,30.0
21,0.6240000128746033,Male,No,FullTime,HighSchool,None,<1,100-500,Private,never,200.0
157,0.7689999938011169,Male,Yes,PartTime,Bachelors,STEM,5,10000+,Private,1,11.0
98,0.9490000009536743,Male,Yes,Not,HighSchool,None,2,<10,Private,1,20.0
114,0.9259999990463257,Male,Yes,PartTime,Bachelors,STEM,10,10-49,UnfundedStartup,1,4.0
103,0.9200000166893005,Male,Yes,Not,PrimarySchool,None,8,50-99,Private,1,180.0
123,0.7379999756813049,Male,Yes,FullTime,Bachelors,STEM,10,10000+,Private,1,102.0
103,0.9200000166893005,Female,No,Not,Bachelors,Humanities,2,100-500,Private,1,74.0
90,0.6980000138282776,Male,No,Not,Bachelors,STEM,8,50-99,Private,never,200.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,>4,28.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,8,1000-4999,Private,2,68.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,10,500-999,Private,1,50.0
103,0.9200000166893005,Female,Yes,Not,Phd,STEM,5,50-99,Private,2,82.0
21,0.6240000128746033,Male,No,FullTime,Bachelors,STEM,3,100-500,Private,never,22.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,5,50-99,Private,1,25.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,50-99,Private,>4,72.0
61,0.9129999876022339,Male,No,Not,Bachelors,STEM,1,<10,Private,never,52.0
20,0.7960000038146973,Male,Yes,Not,Bachelors,STEM,14,50-99,Private,3,20.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,5,50-99,Private,1,141.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,17,100-500,FundedStartup,1,8.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,5,50-99,Private,1,11.0
176,0.7639999985694885,Male,Yes,Not,Masters,STEM,4,100-500,Private,1,62.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,12,50-99,Private,1,77.0
138,0.8360000252723694,Male,No,Not,Bachelors,STEM,>20,1000-4999,Private,2,180.0
30,0.6980000138282776,Male,Yes,Not,Bachelors,STEM,>20,100-500,Private,1,7.0
16,0.9100000262260437,Male,No,Not,Masters,STEM,>20,500-999,Private,never,72.0
21,0.6240000128746033,Male,Yes,Not,Masters,STEM,7,<10,UnfundedStartup,1,40.0
167,0.9210000038146973,Male,Yes,Not,Bachelors,STEM,7,10-49,Private,>4,200.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,Humanities,3,10000+,Private,1,49.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Arts,<1,10-49,UnfundedStartup,1,33.0
114,0.9259999990463257,Male,No,FullTime,Bachelors,STEM,7,50-99,Private,never,44.0
16,0.9100000262260437,Male,No,Not,HighSchool,None,2,10000+,Private,never,157.0
106,0.6980000138282776,Male,Yes,Not,Bachelors,STEM,5,50-99,Private,3,51.0
98,0.9490000009536743,Male,Yes,Not,Bachelors,STEM,5,10-49,Private,1,38.0
103,0.9200000166893005,Male,Yes,Not,Masters,Arts,>20,10000+,Private,1,13.0
57,0.8659999966621399,Male,Yes,Not,Masters,STEM,>20,1000-4999,Private,>4,15.0
2,0.7879999876022339,Female,Yes,Not,Bachelors,STEM,20,<10,FundedStartup,2,6.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,5,50-99,FundedStartup,1,80.0
23,0.8989999890327454,Male,Yes,Not,Masters,STEM,13,10-49,FundedStartup,2,28.0
97,0.925000011920929,Male,Yes,Not,Bachelors,STEM,>20,50-99,Private,4,108.0
16,0.9100000262260437,Male,Yes,Not,Masters,STEM,>20,1000-4999,Private,1,61.0
21,0.6240000128746033,Male,Yes,PartTime,Bachelors,STEM,4,10000+,Private,4,50.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,STEM,11,50-99,Private,>4,50.0
61,0.9129999876022339,Male,No,Not,HighSchool,None,16,500-999,Public,>4,60.0
67,0.8550000190734863,Male,Yes,Not,Bachelors,STEM,10,50-99,Private,3,138.0
136,0.8970000147819519,Male,No,FullTime,Bachelors,STEM,3,1000-4999,Public,never,37.0
114,0.9259999990463257,Male,No,PartTime,HighSchool,None,3,100-500,Private,3,105.0
50,0.8960000276565552,Male,Yes,Not,Bachelors,STEM,4,10-49,Private,2,109.0
16,0.9100000262260437,Male,Yes,Not,Masters,STEM,>20,10000+,Private,2,43.0
103,0.9200000166893005,Male,No,FullTime,HighSchool,None,3,50-99,FundedStartup,1,16.0
104,0.9240000247955322,Male,Yes,Not,Masters,STEM,>20,50-99,Private,2,12.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,16,10000+,Private,>4,112.0
102,0.8040000200271606,Male,No,FullTime,Masters,STEM,9,100-500,Private,>4,92.0
28,0.9390000104904175,Female,Yes,Not,Bachelors,STEM,7,50-99,Private,2,144.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,3,10000+,Public,1,17.0
67,0.8550000190734863,Male,Yes,PartTime,Bachelors,STEM,10,50-99,Private,1,99.0
103,0.9200000166893005,Male,Yes,PartTime,Masters,STEM,11,100-500,FundedStartup,2,100.0
100,0.8870000243186951,Male,Yes,Not,Masters,STEM,11,50-99,Private,2,178.0
114,0.9259999990463257,Male,No,Not,Bachelors,STEM,>20,10000+,Private,>4,22.0
70,0.6980000138282776,Male,Yes,FullTime,Bachelors,STEM,10,100-500,Private,2,7.0
16,0.9100000262260437,Male,Yes,Not,Masters,STEM,14,10000+,Private,>4,240.0
104,0.9240000247955322,Male,Yes,Not,Bachelors,STEM,16,10-49,Private,2,30.0
103,0.9200000166893005,Male,No,FullTime,HighSchool,None,4,10000+,Private,1,194.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,12,50-99,Private,1,97.0
75,0.9390000104904175,Male,No,Not,PrimarySchool,None,3,50-99,Private,never,68.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,19,1000-4999,Private,1,72.0
11,0.550000011920929,Male,No,FullTime,Bachelors,STEM,5,10-49,Private,1,92.0
57,0.8659999966621399,Male,Yes,Not,Masters,STEM,4,50-99,Private,1,3.0
100,0.8870000243186951,Male,Yes,Not,HighSchool,None,4,<10,Private,4,12.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,9,10000+,Private,1,10.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,5000-9999,Public,>4,157.0
114,0.9259999990463257,Male,No,PartTime,Masters,STEM,16,50-99,Public,never,10.0
103,0.9200000166893005,Male,Yes,Not,Phd,STEM,16,100-500,FundedStartup,1,113.0
114,0.9259999990463257,Male,Yes,Not,Bachelors,Arts,>20,100-500,FundedStartup,2,26.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,5,100-500,Private,1,124.0
21,0.6240000128746033,Male,No,PartTime,Bachelors,None,9,50-99,Private,never,34.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,13,100-500,Private,1,25.0
138,0.8360000252723694,Male,Yes,Not,Bachelors,STEM,8,50-99,Private,1,12.0
176,0.7639999985694885,Male,No,Not,Bachelors,STEM,5,10000+,Private,2,36.0
21,0.6240000128746033,Female,Yes,Not,Masters,STEM,5,50-99,Private,4,28.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,12,50-99,Private,>4,91.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,16,50-99,Private,4,26.0
7,0.6470000147819519,Female,Yes,Not,Masters,STEM,3,10000+,Private,1,100.0
104,0.9240000247955322,Male,Yes,Not,Bachelors,STEM,14,50-99,FundedStartup,2,21.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,>20,<10,Private,>4,33.0
99,0.9150000214576721,Male,No,Not,Bachelors,STEM,9,100-500,Private,1,25.0
142,0.7269999980926514,Male,Yes,Not,Bachelors,STEM,7,100-500,Private,2,21.0
67,0.8550000190734863,Male,Yes,Not,Bachelors,STEM,10,50-99,FundedStartup,>4,79.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,10,100-500,Private,2,107.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,9,500-999,Private,1,28.0
94,0.6980000138282776,Male,Yes,Not,Bachelors,STEM,4,50-99,Private,2,51.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,9,100-500,Private,2,31.0
21,0.6240000128746033,Male,Yes,FullTime,Masters,STEM,5,10-49,FundedStartup,1,11.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,5,100-500,NGO,1,85.0
61,0.9129999876022339,Male,No,FullTime,Bachelors,STEM,2,<10,Private,2,84.0
142,0.7269999980926514,Male,Yes,Not,Bachelors,STEM,15,100-500,Private,1,48.0
162,0.7670000195503235,Male,Yes,Not,Bachelors,STEM,15,50-99,Private,1,60.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,8,100-500,FundedStartup,1,48.0
74,0.5789999961853027,Male,Yes,Not,Masters,STEM,5,50-99,Private,1,79.0
41,0.8270000219345093,Male,Yes,Not,HighSchool,None,11,5000-9999,Private,1,26.0
103,0.9200000166893005,Other,Yes,Not,Bachelors,STEM,4,50-99,UnfundedStartup,1,150.0
114,0.9259999990463257,Male,Yes,Not,Masters,STEM,19,100-500,Private,>4,34.0
16,0.9100000262260437,Female,No,FullTime,Bachelors,STEM,9,50-99,Private,>4,89.0
103,0.9200000166893005,Male,Yes,Not,HighSchool,None,6,10000+,Private,1,26.0
21,0.6240000128746033,Male,No,FullTime,HighSchool,None,<1,100-500,Private,never,24.0
67,0.8550000190734863,Male,No,FullTime,Bachelors,Other,3,100-500,Private,1,13.0
103,0.9200000166893005,Female,Yes,Not,Bachelors,STEM,>20,100-500,Private,>4,26.0
104,0.9240000247955322,Male,No,FullTime,Bachelors,STEM,4,50-99,Private,1,28.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,>20,500-999,Private,>4,4.0
160,0.9200000166893005,Male,Yes,Not,Bachelors,STEM,2,10000+,Private,2,45.0
103,0.9200000166893005,Male,No,PartTime,HighSchool,None,3,<10,Private,3,36.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,3,50-99,FundedStartup,1,9.0
103,0.9200000166893005,Male,Yes,Not,Masters,STEM,13,10000+,Private,1,116.0
142,0.7269999980926514,Male,Yes,Not,Masters,STEM,7,10000+,Private,1,50.0
136,0.8970000147819519,Male,No,Not,Masters,Arts,4,1000-4999,Private,never,51.0
105,0.7940000295639038,Male,Yes,Not,Masters,STEM,5,100-500,Private,4,113.0
114,0.9259999990463257,Male,Yes,Not,HighSchool,None,2,50-99,Private,2,8.0
136,0.8970000147819519,Female,Yes,Not,Masters,STEM,1,1000-4999,Private,1,81.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,6,50-99,Private,2,28.0
73,0.7540000081062317,Male,No,PartTime,HighSchool,None,4,50-99,Private,2,66.0
103,0.9200000166893005,Male,No,FullTime,Bachelors,STEM,2,10000+,Private,1,29.0
45,0.8899999856948853,Male,No,FullTime,Bachelors,STEM,4,50-99,Private,1,107.0
114,0.9259999990463257,Male,Yes,Not,Masters,Other,7,100-500,Private,1,62.0
36,0.8930000066757202,Male,Yes,Not,HighSchool,None,16,100-500,Private,>4,35.0
123,0.7379999756813049,Male,No,Not,HighSchool,None,4,100-500,Private,never,12.0
90,0.6980000138282776,Male,Yes,Not,Bachelors,STEM,2,<10,Private,1,10.0
16,0.9100000262260437,Male,Yes,Not,Bachelors,STEM,10,50-99,FundedStartup,2,288.0
21,0.6240000128746033,Male,Yes,Not,Bachelors,STEM,6,10000+,Private,1,3.0
30,0.6980000138282776,Male,Yes,PartTime,Bachelors,STEM,4,100-500,Private,1,33.0
16,0.9100000262260437,Male,Yes,Not,HighSchool,None,18,100-500,Private,2,17.0
21,0.6240000128746033,Male,No,FullTime,Bachelors,STEM,2,50-99,Private,never,84.0
103,0.9200000166893005,Male,No,Not,HighSchool,None,7,50-99,Private,1,41.0
73,0.7540000081062317,Male,Yes,Not,Bachelors,STEM,12,100-500,NGO,2,17.0
71,0.8840000033378601,Male,No,Not,Bachelors,STEM,>20,500-999,NGO,2,132.0
103,0.9200000166893005,Male,Yes,Not,Bachelors,Business,2,5000-9999,Private,1,148.0
